timestamp,distance_mm,roc_1,roll_std_10,level_pct,anomaly_label,anomaly_class,source
2026-03-26 20:48:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:49:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:50:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:51:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:52:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:53:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:54:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:55:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:56:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:57:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:58:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 20:59:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:00:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:01:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:02:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:03:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:04:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:05:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:06:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:07:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:08:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:09:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:10:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:11:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:12:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:13:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:14:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:15:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:16:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:17:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:18:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:19:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:20:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:21:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:22:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:23:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:24:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:25:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:26:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:27:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:28:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:29:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:30:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:31:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:32:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:33:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:34:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:35:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:36:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:37:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:38:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:39:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:40:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:41:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:42:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:43:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:44:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:45:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:46:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:47:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:48:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:49:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:50:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:51:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:52:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:53:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:54:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:55:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:56:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:57:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:58:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 21:59:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:00:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:01:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:02:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:03:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:04:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:05:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:06:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:07:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:08:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:09:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:10:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:11:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:12:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:13:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:14:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:15:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:16:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:17:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:18:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:19:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:20:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:21:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:22:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:23:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:24:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:25:00,40.0,0.0,0.0,84.0,-1,unknown,real
2026-03-26 22:26:00,40.16666666666667,0.1666666666666714,0.0527046276694747,83.93333333333332,-1,unknown,real
2026-03-26 22:27:00,40.266666666666666,0.0999999999999943,0.0943463542904614,83.89333333333335,-1,unknown,real
2026-03-26 22:28:00,40.36666666666667,0.1000000000000014,0.1371671054400965,83.85333333333334,-1,unknown,real
2026-03-26 22:29:00,40.46666666666667,0.1000000000000014,0.1797117032813823,83.81333333333333,-1,unknown,real
2026-03-26 22:30:00,40.56666666666667,0.1000000000000014,0.2201290306239861,83.77333333333333,-1,unknown,real
2026-03-26 22:31:00,40.66666666666667,0.1000000000000014,0.2563995724269824,83.73333333333332,-1,unknown,real
2026-03-26 22:32:00,40.766666666666666,0.0999999999999943,0.2862270530993239,83.69333333333334,-1,unknown,real
2026-03-26 22:33:00,40.86666666666667,0.1000000000000014,0.3067954640963894,83.65333333333334,-1,unknown,real
2026-03-26 22:34:00,40.96666666666667,0.1000000000000014,0.3142893217686077,83.61333333333333,-1,unknown,real
2026-03-26 22:35:00,41.06666666666667,0.1000000000000014,0.3027650354097355,83.57333333333334,-1,unknown,real
2026-03-26 22:36:00,41.0,-0.0666666666666699,0.2788866755113429,83.6,-1,unknown,real
2026-03-26 22:37:00,41.0,0.0,0.2468567835910706,83.6,-1,unknown,real
2026-03-26 22:38:00,41.0,0.0,0.2093198863338227,83.6,-1,unknown,real
2026-03-26 22:39:00,41.0,0.0,0.1685449714687339,83.6,-1,unknown,real
2026-03-26 22:40:00,41.0,0.0,0.1266861583443038,83.6,-1,unknown,real
2026-03-26 22:41:00,41.0,0.0,0.0860662965823208,83.6,-1,unknown,real
2026-03-26 22:42:00,41.0,0.0,0.0498144706031276,83.6,-1,unknown,real
2026-03-26 22:43:00,41.0,0.0,0.0245954929121835,83.6,-1,unknown,real
2026-03-26 22:44:00,41.0,0.0,0.0210818510675121,83.6,-1,unknown,real
2026-03-26 22:45:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:46:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:47:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:48:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:49:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:50:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:51:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:52:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:53:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:54:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:55:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:56:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:57:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:58:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 22:59:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:00:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:01:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:02:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:03:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:04:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:05:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:06:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:07:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:08:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:09:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:10:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:11:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:12:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:13:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:14:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:15:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:16:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:17:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:18:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:19:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:20:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:21:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:22:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:23:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:24:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:25:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:26:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:27:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:28:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:29:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:30:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:31:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:32:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:33:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:34:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:35:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:36:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:37:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:38:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:39:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:40:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:41:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:42:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:43:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:44:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:45:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:46:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:47:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:48:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:49:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:50:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:51:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:52:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:53:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:54:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:55:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:56:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:57:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:58:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-26 23:59:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-27 00:00:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-27 00:01:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-27 00:02:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-27 00:03:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-27 00:04:00,41.0,0.0,0.0,83.6,-1,unknown,real
2026-03-27 00:05:00,41.03333333333333,0.0333333333333314,0.0105409255333408,83.58666666666666,-1,unknown,real
2026-03-27 00:06:00,41.03333333333333,0.0,0.0140545673781098,83.58666666666666,-1,unknown,real
2026-03-27 00:07:00,41.06666666666666,0.0333333333333314,0.0233068632924178,83.57333333333334,-1,unknown,real
2026-03-27 00:08:00,41.1,0.0333333333333385,0.0353116635155449,83.56,-1,unknown,real
2026-03-27 00:09:00,41.13333333333333,0.0333333333333314,0.0483045891538398,83.54666666666667,-1,unknown,real
2026-03-27 00:10:00,41.23333333333333,0.1000000000000014,0.0766586147139641,83.50666666666666,-1,unknown,real
2026-03-27 00:11:00,41.33333333333333,0.0999999999999943,0.1119964726075324,83.46666666666668,-1,unknown,real
2026-03-27 00:12:00,41.43333333333333,0.1000000000000014,0.1494434118096836,83.42666666666666,-1,unknown,real
2026-03-27 00:13:00,41.53333333333333,0.1000000000000014,0.1859576481717383,83.38666666666667,-1,unknown,real
2026-03-27 00:14:00,41.53333333333333,0.0,0.2012614539336542,83.38666666666667,-1,unknown,real
2026-03-27 00:15:00,41.56666666666667,0.0333333333333385,0.2099088573525247,83.37333333333333,-1,unknown,real
2026-03-27 00:16:00,41.66666666666667,0.1000000000000014,0.2170509412812809,83.33333333333333,-1,unknown,real
2026-03-27 00:17:00,41.73333333333333,0.0666666666666628,0.2193143074039533,83.30666666666666,-1,unknown,real
2026-03-27 00:18:00,41.8,0.0666666666666628,0.215137050777543,83.28,-1,unknown,real
2026-03-27 00:19:00,41.86666666666667,0.0666666666666699,0.2021184104722419,83.25333333333333,-1,unknown,real
2026-03-27 00:20:00,41.86666666666667,0.0,0.1832491389162667,83.25333333333333,-1,unknown,real
2026-03-27 00:21:00,41.86666666666667,0.0,0.1626933797130088,83.25333333333333,-1,unknown,real
2026-03-27 00:22:00,41.86666666666667,0.0,0.144401703077989,83.25333333333333,-1,unknown,real
2026-03-27 00:23:00,41.86666666666667,0.0,0.131890339784105,83.25333333333333,-1,unknown,real
2026-03-27 00:24:00,41.96666666666667,0.1000000000000014,0.1184258897285386,83.21333333333332,-1,unknown,real
2026-03-27 00:25:00,42.0,0.0333333333333314,0.0984446952591279,83.2,-1,unknown,real
2026-03-27 00:26:00,42.0,0.0,0.0849836585597101,83.2,-1,unknown,real
2026-03-27 00:27:00,42.0,0.0,0.0737864787370648,83.2,-1,unknown,real
2026-03-27 00:28:00,42.0,0.0,0.0674948557708383,83.2,-1,unknown,real
2026-03-27 00:29:00,42.0,0.0,0.0667591950477798,83.2,-1,unknown,real
2026-03-27 00:30:00,42.0,0.0,0.0629520687740569,83.2,-1,unknown,real
2026-03-27 00:31:00,42.0,0.0,0.0554443331102886,83.2,-1,unknown,real
2026-03-27 00:32:00,42.0,0.0,0.0423098505877855,83.2,-1,unknown,real
2026-03-27 00:33:00,42.0,0.0,0.0105409255324978,83.2,-1,unknown,real
2026-03-27 00:34:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:35:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:36:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:37:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:38:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:39:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:40:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:41:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:42:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:43:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:44:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:45:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:46:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:47:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:48:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:49:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:50:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:51:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:52:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:53:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:54:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:55:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:56:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:57:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:58:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 00:59:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:00:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:01:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:02:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:03:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:04:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:05:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:06:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:07:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:08:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:09:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:10:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:11:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:12:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:13:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:14:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:15:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:16:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:17:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:18:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:19:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:20:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:21:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:22:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:23:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:24:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:25:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:26:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:27:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:28:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:29:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:30:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:31:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:32:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:33:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:34:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:35:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:36:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:37:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:38:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:39:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:40:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:41:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:42:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:43:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:44:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:45:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:46:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:47:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:48:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:49:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:50:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:51:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:52:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:53:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:54:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:55:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:56:00,42.0,0.0,0.0,83.2,-1,unknown,real
2026-03-27 01:57:00,42.0,0.0,0.0,83.2,-1,unknown,real
